,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
0,1,I think I like the French maid outfit better.,1.8968526020567158,0.01385752663908385,3209.0,1171.0,1198.0,840.0
1,2,Making fission chips?,1.8907980145093548,0.016962328221803852,2619.0,1145.0,615.0,859.0
2,3,So...how did your first husband die?,1.7652622527944968,0.022446779374687458,1163.0,509.0,418.0,236.0
3,4,"So, not tonight?",1.744888023369036,0.024201384744355244,1027.0,473.0,343.0,211.0
4,5,"Making fission chips again, I see.",1.7405189620758483,0.026352422861424658,1002.0,512.0,238.0,252.0
5,6,Your first husband died how?,1.7312961011591148,0.02604945402641207,949.0,467.0,270.0,212.0
6,7,Next time I'll bring the protection.,1.7091775923718713,0.029480279287662718,839.0,463.0,157.0,219.0
7,8,Remember when you used to meet me at the door in Saran Wrap?,1.7089820359281438,0.02712242732557296,835.0,413.0,252.0,170.0
8,9,"For heaven's sake, it's just gluten.",1.7081967213114757,0.03232029569613833,610.0,309.0,170.0,131.0
9,10,Like you've never farted.,1.708133971291866,0.028794672307629225,836.0,447.0,186.0,203.0
10,11,"No, in fact it makes you look weightless.",1.6979695431472082,0.027766203673352908,788.0,394.0,238.0,156.0
11,12,"Honey, I've told you a thousand times: the mother ship is not coming back to get you.",1.6865021770682147,0.03332011160432642,689.0,405.0,95.0,189.0
12,13,Looks like a recipe for disaster.,1.6856368563685638,0.028733862489951505,738.0,377.0,216.0,145.0
13,14,Will you come out if I turn off the news?,1.6822840409956077,0.030666350663236364,683.0,362.0,176.0,145.0
14,15,Whipping up something special for my mother?,1.6805555555555556,0.029826151670595977,720.0,382.0,186.0,152.0
15,16,"Houston, we have an omelette.",1.6801112656467316,0.028264814232130137,719.0,358.0,233.0,128.0
16,17,"I misunderstood the ""well-suited as homemaker"", profile.",1.6747503566333808,0.03054571524808579,701.0,380.0,169.0,152.0
17,18,"In fairness, I only suck some of the air out of the room.",1.6626139817629182,0.029612933729726967,658.0,338.0,204.0,116.0
18,19,"Honey, I'm having an affair.",1.656786271450858,0.032318623389653134,641.0,362.0,137.0,142.0
19,20,Fear of frying?,1.6493506493506491,0.0306658819496956,616.0,324.0,184.0,108.0
20,21,"Okay, I get it. You need some space.",1.6482084690553749,0.03040768300043755,614.0,320.0,190.0,104.0
21,22,Are you sure it calls for mustard gas?,1.6446280991735538,0.03193172487821438,605.0,332.0,156.0,117.0
22,23,What happened to the French maid outfit?,1.6440397350993377,0.0297554520361198,604.0,307.0,205.0,92.0
23,24,"Houston, we have an omelette.",1.6389830508474577,0.031375816440381815,590.0,316.0,171.0,103.0
24,25,I’m just whipping up a little something for your mother.,1.6363636363636365,0.034459404145429154,583.0,346.0,103.0,134.0
25,26,"Dinner will be ready in 10, 9, 8, 7, 6............",1.6322241681260945,0.03119712229824682,571.0,302.0,177.0,92.0
26,27,I still think you should have just gotten a flu shot.,1.6292335115864531,0.0301131349901798,561.0,285.0,199.0,77.0
27,28,One of your Mothers recipes?,1.6270270270270266,0.0328498415661038,555.0,308.0,146.0,101.0
28,29,I specialized in eggs at the NASA Culinary Institute.,1.6203703703703705,0.034136677333724406,540.0,311.0,123.0,106.0
29,30,Are you sure the recipe said mustard gas?,1.6169811320754717,0.033954832680775066,530.0,302.0,129.0,99.0
30,31,I liked it better when you said you have a headache.,1.6027944111776449,0.03294924953935963,501.0,275.0,150.0,76.0
31,32,Gastronaut?,1.6024096385542168,0.034068863376309384,498.0,282.0,132.0,84.0
32,33,Looks like a recipe for disaster.,1.5987780040733195,0.03374459433196505,491.0,275.0,138.0,78.0
33,34,What's for launch?,1.5987780040733195,0.034596068112601415,491.0,282.0,124.0,85.0
34,35,"None for me, thanks.",1.5975359342915811,0.03434081220708115,487.0,277.0,129.0,81.0
35,36,"A simple ""not tonight, dear"" would have sufficed...",1.5967078189300412,0.033017128993409,486.0,266.0,150.0,70.0
36,37,Are you sure it calls for mustard gas?,1.595876288659794,0.034708817636369384,485.0,279.0,123.0,83.0
37,38,"Martha, Congress isnt repealing the Clean Air Act until next week.",1.5945945945945943,0.03444603845013158,481.0,274.0,128.0,79.0
38,39,Eggs quarantine? My favorite.,1.5929018789144052,0.03482093566007076,479.0,276.0,122.0,81.0
39,40,Shall I set the periodic table?,1.5925155925155925,0.035449119255862416,481.0,283.0,111.0,87.0
40,41,"When I said let's leave after the inauguration, I was thinking more like Canada.",1.592436974789916,0.03435980322179195,476.0,270.0,130.0,76.0
41,42,Fine. I take it back. Cooking dinner is rocket science.,1.5853131749460043,0.03352260804454428,463.0,256.0,143.0,64.0
42,43,I assume this is my last supper?,1.5811403508771933,0.03614055091931512,456.0,271.0,105.0,80.0
43,44,"Dammit, Karen—just get the flu shot!",1.5771812080536909,0.030797107573016562,447.0,229.0,178.0,40.0
44,45,"When you said you didn't want to breathe the same air as me, I thought you were moving out.",1.5717539863325738,0.036021105559336075,439.0,259.0,109.0,71.0
45,46,"You'd tell me if you weren't happy, right?",1.5704545454545455,0.034642802696744836,440.0,251.0,127.0,62.0
46,47,"So, this is your plan for the next four years?",1.5704387990762123,0.03597601230784121,433.0,254.0,111.0,68.0
47,48,Running out to the store was a lot easier when we still had an EPA.,1.5691244239631337,0.036064932595887535,434.0,256.0,109.0,69.0
48,49,It's like we're not even on the same planet.,1.566125290023202,0.035674613993763836,431.0,252.0,114.0,65.0
49,50,"So, exactly what goes into a Three Mile Island omelet?",1.5657276995305165,0.03600144404826832,426.0,250.0,111.0,65.0
50,51,Exactly what did you mean when you said 'bring protection'?,1.5613207547169812,0.035372340069590294,424.0,246.0,118.0,60.0
51,52,We had meth on Tuesday.,1.5598086124401909,0.03479284828314192,418.0,238.0,126.0,54.0
52,53,Is that a recipe for disaster?,1.5598086124401909,0.0364044370227623,418.0,248.0,106.0,64.0
53,54,Has there been a case where someone caught the bird flu cooking eggs?,1.5591836734693878,0.04948578620889885,245.0,151.0,51.0,43.0
54,55,Preparing a satellite dish?,1.5579710144927537,0.036685236140745515,414.0,247.0,103.0,64.0
55,56,I suppose you want your space?,1.5560975609756098,0.03582427378231552,410.0,239.0,114.0,57.0
56,57,"You know that ""Nuke for five minutes"" means to microwave, right?",1.555825242718447,0.03585714221760871,412.0,241.0,113.0,58.0
57,58,Is it true I suck all the oxygen out of the room?,1.5528255528255528,0.035701269148520974,407.0,237.0,115.0,55.0
58,59,I might skip dinner.,1.5519801980198016,0.035562627686019664,404.0,234.0,117.0,53.0
59,60,I was thinking more along the lines of French maid.,1.5483870967741935,0.03368331493564042,403.0,224.0,137.0,42.0
60,61,Another of your mother's recipes tonight?,1.5465994962216625,0.03587975226216865,397.0,232.0,113.0,52.0
61,62,You seem distant.,1.5456852791878173,0.037494066814237635,394.0,239.0,95.0,60.0
62,63,So the cat can stay?,1.5376623376623375,0.03907271153141341,385.0,243.0,77.0,65.0
63,64,You look hot in that outfit.,1.5309973045822105,0.03743754966009895,371.0,224.0,97.0,50.0
64,65,I am just saying that cooking together was more romantic before you started reading the labels.,1.5308310991957104,0.038050393836265864,373.0,229.0,90.0,54.0
65,66,"So, hey, I've been meaning to ask you a little more about your late husband. . .",1.5297297297297296,0.036327104001236135,370.0,218.0,108.0,44.0
