caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
This is the exact moment Susan realized she may be an accomplice and not a magician's assistant...,171,39,0.06256457927712933,1,1.7017543859649122,42,3368,90,648
"When I did this trick at my old accounting firm, they called it a felony.",172,34,0.059762470020291614,2,1.6860465116279069,50,3182,88,648
It's not magic. It's a Georgia ballot box.,175,37,0.06111636397927631,3,1.6514285714285717,40,3372,98,648
Here's a trick I learned from my lawyer.,177,29,0.05625268103707165,4,1.6440677966101696,53,1172,95,648
You folks may have seen this trick in the last Florida election.,166,30,0.06007278459072767,5,1.6265060240963856,44,2363,92,648
"And now, ladies and gentleman, I will turn my assistant into an accomplice.",157,28,0.06179177322985147,6,1.6050955414012742,39,2074,90,648
It's not obstruction if a magician does it.,159,22,0.05728084473705754,7,1.5911949685534592,50,3103,87,648
Watch as I transform this ordinary magician's assistant into an accomplice to a federal crime.,159,27,0.060713774965323875,8,1.5849056603773586,39,3108,93,648
I will now demonstrate the new Florida ballot box,180,26,0.054559664750851986,9,1.5777777777777775,52,110,102,648
And now for a trick I learned at the White House.,156,27,0.06170882126466527,10,1.5769230769230769,36,1612,93,648
And voila - a paper shredder has been transformed into perfectly functioning ballot box.,163,29,0.06085538955873386,11,1.5766871165644172,36,3972,98,648
"Relax, it's not obstruction if it's magic.",174,23,0.054230605705473264,12,1.5747126436781609,54,881,97,648
Now I'll try paper; I apologize about the rabbit.,187,33,0.05595842122047151,13,1.5668449197860963,39,1616,115,648
The monthly ritual at the New Yorker after receiving my caption contest submission.,159,29,0.06215634084061514,14,1.5660377358490567,32,3357,98,648
Watch while I attempt to assemble the IKEA furniture without the instructions!,140,19,0.06100453564735379,15,1.5642857142857145,41,800,80,648
Watch closely as I turn collusion into an illusion.,142,25,0.06517508893199436,16,1.5563380281690142,29,2132,88,648
The President says there’s not a ‘shred of evidence’ and yet ladies and gentlemen ‘here we are.’,162,25,0.058742281404186775,17,1.5555555555555556,40,64,97,648
"Ladies & Gentlemen, I call this one the ""Florida Ballot Box""",135,20,0.06366949857529837,18,1.5555555555555556,35,1652,80,648
I call this trick President Trump's suggestion box.,172,27,0.05728841171123609,19,1.5523255813953492,41,4049,104,648
"In DC, they call this trick the shred of decency.",154,25,0.061142538093677284,20,1.5519480519480517,35,105,94,648
And for my next trick I will provide a shred of evidence!,165,26,0.05856504119956395,21,1.5515151515151515,39,2865,100,648
"And now, I put my ballot in the Florida ballot box ...",171,24,0.05574262856334377,22,1.5497076023391814,46,3127,101,648
I learned this trick from a congressman in North Carolina,151,24,0.061428972849299227,23,1.543046357615894,34,1408,93,648
"Ladies and gentlemen, here’s a little trick I learned while attending Trump University...",186,29,0.05501734528174774,24,1.5430107526881718,43,3119,114,648
"And now . . . due to new rules and regulations put forth by PETA . . . I will write the word ""rabbit"" on this piece of paper and make it disappear!!",175,30,0.05828094896647237,25,1.542857142857143,35,3128,110,648
Well there goes the last shred of truth.,166,22,0.0557745485475666,26,1.5421686746987953,46,3175,98,648
And here's a little trick i learned from my accountant.,168,26,0.05781698874503308,27,1.5357142857142858,38,4203,104,648
"You know it's still in the cloud, right?",161,26,0.05978160037868713,28,1.5341614906832295,34,1297,101,648
"And last, your mother's string bean casserole recipe.",163,21,0.05591716573910247,29,1.5337423312883436,45,1885,97,648
People complained when I used rabbits.,137,18,0.0572662374393739,30,1.5328467153284668,34,1922,85,648
Next ballot please.,160,25,0.05942721553750336,31,1.53125,35,3988,100,648
This is how we vote in Georgia!,177,26,0.05553560240490819,32,1.5310734463276836,42,3499,109,648
It's jammed.  Must've been the rabbit.,184,29,0.055539036129341024,33,1.5271739130434785,39,2297,116,648
"Oh, a North Carolina ballot box.",184,26,0.05137227413553864,34,1.5271739130434785,42,3197,116,648
I don't get it. This trick kills at corporate events.,177,26,0.05555192824304929,35,1.5254237288135593,41,2239,110,648
See? The wand makes it feel less criminal.,172,20,0.05309251038315154,36,1.5232558139534884,50,2425,102,648
"It's magic: you put your ballot in here, and Republicans show up in Washington.",165,28,0.05992596984306421,37,1.5212121212121212,30,1723,107,648
And now for a trick I perfected while working in the White House.,148,20,0.059468129371754976,38,1.5202702702702702,37,1302,91,648
He better be good. Those are our Hamilton tickets.,175,29,0.057786197862314786,39,1.52,33,310,113,648
My lawyer said if I shred it on stage we can call it artistic expression.,154,23,0.05986487005809282,40,1.5194805194805194,34,3864,97,648
Ask yourself--does this document spark joy?,142,25,0.06533678721788687,41,1.5140845070422535,23,4243,94,648
This shredder's been jamming since you made that cole slaw.,152,23,0.06048690125583279,42,1.5131578947368418,32,1635,97,648
We switched to paper after PETA called about the rabbits,166,21,0.0524938159797655,43,1.5120481927710845,39,4017,106,648
This is a classic trick that dates back to Watergate.,168,21,0.05471562679285797,44,1.505952380952381,43,2632,104,648
Here's a classic trick I learned when I worked for the Trump administration.,172,20,0.05312042687463444,45,1.5058139534883719,47,1882,105,648
Of course your vote counts!,174,25,0.05573073644621067,46,1.5057471264367817,38,2183,111,648
I learned this trick when I was working at Enron.,194,25,0.04970261580288597,47,1.5051546391752575,46,3309,123,648
"It's a popular trick I learned in The White House... It's called,  'Permanent Redaction'",161,22,0.05404752883216495,48,1.5031055900621118,34,1543,105,648
Voila!  A shred of truth.,167,22,0.055616159228919465,49,1.502994011976048,40,1771,105,648
"After I shred this subpoena, I'm going to pull a pardon out of my hat.",171,21,0.05399376246374444,50,1.5029239766081872,44,501,106,648
Allow me to demonstrate our new voting machines ~ just arrived from Moscow!,171,21,0.05399376246374444,51,1.5029239766081872,44,1979,106,648
Here's a little trick I learned at Trump Tower.,173,21,0.05062074512606852,52,1.5028901734104043,42,3009,110,648
And now... a little trick I learned at Trump University!,175,22,0.05368171461211841,53,1.502857142857143,44,298,109,648
"And now, ladies and gentlemen, the translator's notes.",180,21,0.051963316096447235,54,1.5,48,82,111,648
Ladies and gentlemen: how magic is used to count votes in North Carolina.”,158,23,0.05870900062867177,55,1.5,33,210,102,648
