rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1,130,208,348,686,1.6822157434402332,0.029492202834420177,532,Who's endangered now?
2,82,123,272,477,1.60167714884696,0.035011320829065724,532,They were never going to find you anyway
3,81,107,268,456,1.5899122807017543,0.036228182208001336,532,Sorry...I was texting.
4,65,129,250,444,1.5833333333333333,0.03477915972425067,532,"Yeah, well your profile wasn't exactly honest either."
5,39,96,203,338,1.514792899408284,0.03776195944723657,532,I'd like to settle this without involving my insurance company.
6,38,90,197,325,1.5107692307692309,0.03863928538476944,532,"Sorry mate, I was swimming and texting."
7,47,72,209,328,1.5060975609756098,0.040507038147230466,532,"Sorry, totally thought I could jump it."
8,33,91,192,316,1.4968354430379747,0.03816633375080027,532,"Ironically, I'm not even a killer whale."
9,49,58,208,315,1.4952380952380953,0.042271809106550005,532,"I ain't heavy, I'm your blubber."
9,39,78,198,315,1.4952380952380953,0.039808313469431596,532,We should probably exchange insurance information.
11,40,72,198,310,1.4903225806451612,0.04054526671139232,532,"You were right, white whales can't jump."
12,39,70,196,305,1.4852459016393442,0.040778607229336114,532,Online you said you were a dolphin.
13,42,57,197,296,1.4763513513513513,0.042515182739731955,532,"Hold still, dammit, I'm trying to get the hook out."
14,29,82,183,294,1.4761904761904763,0.0390463109190134,532,Did I land on a palm tree or are you just happy to see me?
14,46,48,200,294,1.4761904761904763,0.04380994777881186,532,Those aren't coconuts.
16,33,72,187,292,1.4726027397260273,0.04041353195296403,532,"So, any chance you could push me back into the water?"
17,38,60,191,289,1.4705882352941178,0.042168261112954054,532,Who's the endangered species now?
17,40,56,193,289,1.4705882352941178,0.04273430336804582,532,"He ain't heavy, he's my blubber."
19,34,65,186,285,1.4666666666666666,0.04143063863028466,532,"I thought your sign said, ""Kelp"""
20,40,51,191,282,1.4645390070921986,0.043528959609818174,532,You have to hide me. I'm being stalked by some crazy guy with a wooden leg.
20,26,79,177,282,1.4645390070921986,0.039260952009320275,532,My therapist was right. I do put too much pressure on people.
22,32,66,183,281,1.4626334519572954,0.04124672057114748,532,"I was wrong, being ALONE on a deserted island isn't the worst thing that can happen!"
23,33,63,184,280,1.4607142857142856,0.041657888037264425,532,"I guess now, I'm a killer whale."
24,34,52,177,263,1.456273764258555,0.04397445256713411,532,... Polo!
25,38,49,189,276,1.4528985507246377,0.04361583416882785,532,"Moby, stop being such a dick!"
26,22,78,172,272,1.4485294117647058,0.038854230581181155,532,I vote you off the island.
27,25,69,173,267,1.445692883895131,0.04040754111220415,532,I just had lunch and can't go back in the water for at least an hour.
28,26,66,173,265,1.4452830188679244,0.04097451476362027,532,Does this island make me look fat?
28,32,54,179,265,1.4452830188679244,0.04301671124964182,532,Looks like my sonar worked about as well as your GPS.
28,37,44,184,265,1.4452830188679244,0.04464724256792536,532,NOW it's a deserted island
31,24,69,172,265,1.441509433962264,0.04025067894949118,532,"Look, I'm not thrilled about it either."
32,26,62,172,260,1.4384615384615385,0.041506989584510295,532,It looked bigger underwater.
32,29,56,175,260,1.4384615384615385,0.04256677429015188,532,"Jeff survived for 209 days on the island, but in the end, it was a fluke accident that did him in."
34,29,55,174,258,1.437984496124031,0.04280806311687865,532,"The good news is, you're not alone anymore!"
35,33,46,178,257,1.4357976653696498,0.04431278203142853,532,"Sorry. I thought it said ""Kelp."""
36,27,57,172,256,1.43359375,0.04231199292097754,532,I'm sorry. I was texting.
36,27,57,172,256,1.43359375,0.04231199292097754,532,I know I know - don't text and swim.
36,20,71,165,256,1.43359375,0.039696901146451316,532,It's mostly water weight.
39,30,50,174,254,1.4330708661417322,0.04363616023627331,532,"What part of ""catch and release"" didn't you understand?"
40,23,63,167,253,1.4308300395256917,0.04116525438035171,532,You sure I'm not imposing?
40,30,49,174,253,1.4308300395256917,0.04375117534773187,532,He thought nothing could compare to the crushing weight of isolation.
40,25,59,169,253,1.4308300395256917,0.04192036928955948,532,Your photo on Airbnb made it look so much larger.
43,18,72,162,252,1.4285714285714286,0.03930446595473999,532,Me! What are YOU doing here?
43,27,54,171,252,1.4285714285714286,0.04277168486013209,532,It looked a lot bigger on AirBnB.
45,25,45,153,223,1.4260089686098654,0.04595045186528968,532,"Frankly, I'll be happy to see rising sea levels."
46,34,38,177,249,1.4257028112449799,0.04568353170935416,532,"Well, it's not like they call me Moby Nice Guy."
46,29,48,172,249,1.4257028112449799,0.04387535748640005,532,"Stop whining, I can't breathe either."
48,26,51,165,242,1.4256198347107438,0.04365764699759689,532,I've just voted you off the island.
49,28,49,171,248,1.4233870967741935,0.04361855799899634,532,"I know, I know. I shouldn't have been texting."
49,24,57,167,248,1.4233870967741935,0.04209488271072274,532,Yeah? It's not exactly a day at the beach for me either buddy.
49,25,55,168,248,1.4233870967741935,0.042480925287710955,532,"Okay, we'll try it with you on top."
52,26,52,168,246,1.4227642276422765,0.043114311714914255,532,Call him Squishmael.
52,27,50,169,246,1.4227642276422765,0.043497446821166796,532,That's right. My last name is Dick and I'm a sperm whale. Still think its funny?
52,28,48,170,246,1.4227642276422765,0.04387723652726633,532,"After years of practice, Harold finally perfected the whale call."
55,23,57,165,245,1.420408163265306,0.04204896840735821,532,I think last night was a mistake.
56,21,59,162,242,1.4173553719008265,0.04158297132193721,532,Relax. This could make a great novel.
56,19,63,160,242,1.4173553719008265,0.04074995399202041,532,You're it.
58,26,48,167,241,1.4149377593360997,0.04370984109576128,532,"When you asked me the one thing I'd bring to a desert island and I said ""Moby Dick,"" I meant the book."
59,27,45,167,239,1.4142259414225942,0.044371627388432665,532,I guess now I'll call you Squishmael.
59,26,47,166,239,1.4142259414225942,0.043973637663720484,532,"On the bright side, you still have two wishes left"
61,20,58,160,238,1.411764705882353,0.04160705067251849,532,And you thought things couldn't get worse.
61,22,54,162,238,1.411764705882353,0.042450690305242136,532,"Give a man a fish, you feed him for a day. Teach a man to fish -- and this can happen."
63,15,66,154,235,1.4085106382978723,0.03972605289323574,532,You can't breathe? I can't breathe!
64,26,43,165,234,1.4059829059829059,0.044595608256550186,532,"Lube, Oil, Filter. You're good for another 10,000 miles."
64,15,65,154,234,1.4059829059829059,0.039815341697599496,532,Think we can settle this without insurance?
64,24,47,163,234,1.4059829059829059,0.04376532183749885,532,Everything changed when the relationship became physical.
64,21,53,160,234,1.4059829059829059,0.04248948193602864,532,"Well frankly, it’s not that comfortable for me either."
68,23,48,161,232,1.4051724137931034,0.043608033284476336,532,Marco...
68,28,38,166,232,1.4051724137931034,0.045697435170053216,532,"And in an instant, the fine art of whale calling was lost forever."
68,22,50,160,232,1.4051724137931034,0.04317802177154196,532,Sorry. You're right...I shouldn't text and swim.
68,23,48,161,232,1.4051724137931034,0.043608033284476336,532,"Sorry, I was texting while swimming."
72,22,49,160,231,1.4025974025974026,0.04328816107332943,532,Try lifting with your legs.
72,23,47,161,231,1.4025974025974026,0.043720800598970044,532,"If a guy named Ahab shows up, you haven't seen me."
72,22,49,160,231,1.4025974025974026,0.04328816107332943,532,Don't make me tell you again: 'humpback' is derogatory.
